id,CGPA
7744,4.854095129429053
26227,5.223633621768112
7756,5.6669194921878505
1413,8.283348210180666
6529,6.517419145922648
1123,5.2781425533929625
16334,8.40679490827224
5246,5.588362502493213
12153,6.391567642024096
19641,8.026835590769606
25208,7.9723266591447555
9434,5.529845561190066
7469,8.362706801810962
29012,6.169523905846397
11032,5.855295947067848
29443,6.66010429047005
7294,5.299785805655771
12972,7.992366707536244
5347,8.575131314760746
14471,8.722626070922107
28812,6.434052544614053
15963,8.14627427918288
24275,6.830845502765537
21150,4.486961442896973
10864,4.976740225584967
17755,6.264914536189885
4485,7.32062428545353
10561,7.892166465578799
24578,6.031648372912953
20327,7.618018603583228
21717,4.757902897149906
10599,5.916217694177975
1434,8.668117139297255
5861,6.245676089734056
12427,8.411604519886197
10981,6.834853512443835
22045,6.585555310453711
27831,5.437661338589216
23078,8.472526266996322
26377,7.649281079073951
10407,6.532649582700179
23491,4.976740225584967
19567,8.224831268877518
11473,4.545478384200122
12064,8.317817093414028
8932,5.46732061020862
10969,6.326637885235671
27756,5.698983569614233
26848,4.667321878420375
1611,6.1110069645432485
29237,5.174735903692879
16267,4.539065568714845
12394,5.70539638509951
26840,7.2043920047828935
2768,7.996374717214542
12777,4.667321878420375
23177,4.929445711381052
217,7.607597778419654
24877,5.8288430831910825
6166,8.611203401865428
3902,5.096980515933901
21232,8.468518257318024
24637,6.079744489052526
10000,8.33144432632024
14798,8.449279810862196
6088,6.3025898271658845
14460,6.692969969832092
2857,6.71621642596622
18218,6.722629241451496
17042,4.568724840334249
12415,6.29297060393797
9673,5.991568276129974
517,7.294973023512425
11624,5.217220806282835
8282,7.143470257672766
20257,8.703387624466277
12079,4.955096973322158
17735,6.1583014787471635
2158,5.784754976729807
28082,6.8412663279291115
10727,4.972732215906669
29031,6.420425311707841
3097,8.041264425611477
22754,4.801991003611182
3109,6.717819629837539
10277,6.927839336980345
21882,4.748283673921991
6428,6.523030359472264
9253,6.869322395677196
2407,6.967117831827663
25039,8.623227430900322
14643,7.836855932018289
24744,6.244874487798397
18525,4.744275664243693
13421,8.655291508326702
3399,8.672125148975553
8944,7.310203460289956
27173,4.975137021713648
6940,7.11781899573166
27316,5.584354492814916
28315,6.449282981391585
27775,6.799583027274814
9817,7.8104030681415235
16140,5.066519642378838
9419,4.890167216533734
12316,5.5939737160428304
2519,7.807998262334545
29752,6.389162836217118
16602,7.631645836489441
17593,6.979141860862557
5101,8.209600832099987
9843,8.328237918577601
17188,8.29376903534424
7278,8.381945248266792
18773,7.848879961053182
10079,5.971528227738485
21771,7.288560208027148
26444,6.585555310453711
9893,5.507400706991598
6329,8.599980974766193
10046,4.8813495952414785
26120,5.977139441288102
14330,7.281345790606212
26756,5.358302746958919
11847,6.276136963289119
16587,4.591971296468376
17551,5.4617093966590025
21265,5.807199830928274
15092,7.232448072530978
23481,5.887360024494231
18394,7.258099334472083
22277,4.436460520950421
10400,6.899783269232259
8165,4.491771054510931
22501,4.995177070105137
10884,5.271729737907686
23087,8.327436316641942
24673,7.2204240434960845
13721,8.75469014834849
17847,5.746278083818147
3383,5.020026730110583
9846,8.001985930764159
18833,8.350682772776068
19341,5.239665660481304
7340,7.959501028174202
14369,8.175933550802284
14660,8.704189226401937
429,5.7911677922150835
16205,6.03725958646257
17508,7.90900010622765
625,8.167917531445688
28356,7.483349478392421
17171,7.477738264842804
1139,7.081746908626981
17664,7.806395058463226
24512,6.032449974848612
19543,8.272927385017091
4409,5.265316922422409
17121,8.153488696603816
10353,5.349485125666664
29597,7.5322471964676545
9478,8.760301361898106
10300,8.53184481023513
2886,5.54026638635364
18418,6.693771571767751
7501,7.764711757808929
2684,5.752690899303424
23494,4.975137021713648
17173,5.231649641124708
22925,7.098580549275831
9899,8.426033354728068
6217,7.483349478392421
20720,5.326238669532536
7979,7.071326083463406
11406,6.366717982018649
5552,6.12703900325644
739,7.239662489951915
28718,7.35669637255821
10747,8.660902721876319
27646,7.8520863687958204
7072,8.470923063125003
1711,8.681744372203468
3509,5.030447555274158
23163,7.937857775911394
29050,6.469323029783074
13805,7.436856566124167
13493,6.0813476929238455
18341,7.203590402847233
12052,5.70619798703517
15956,7.28375059641319
18004,6.968721035698982
7780,5.604394541206405
9004,7.781545398457779
15747,5.953892985153974
25482,4.838063090715862
734,7.112207782182043
14199,7.1787407428417875
21907,5.9811474509664
21045,5.757500510917382
15821,5.151489447558752
18843,8.067717289488243
20245,6.287359390388353
8204,5.11702056432539
28967,8.69937961478798
10587,8.612806605736747
19592,7.088961326047916
20200,5.24527687403092
18897,6.49497429172418
23629,8.571123305082448
4970,4.643273820350588
12622,6.8292422988942185
8248,5.383152406964365
24383,4.436460520950421
2905,6.048482013561803
20274,4.7883637707049695
12102,6.32984429297831
6070,4.850087119750755
12141,6.5711264756118375
3699,6.454092593005543
29678,5.891368034172529
1913,5.682951530901041
6401,7.073730889270385
4476,8.071725299166541
23455,6.664112300148348
29218,5.420827697940364
8346,5.072130855928455
26624,6.672929921440603
26598,8.569520101211129
10039,5.208403184990581
3264,5.892169636108188
10262,6.579944096904094
16983,8.235252094041092
4978,5.0096059049470085
11328,8.09497175530067
28217,4.7410692565010555
20347,5.177140709499858
4230,7.3783396248210185
5219,5.447280561817131
15845,5.215617602411516
19913,6.858901570513622
1428,8.12863903659837
8122,7.915412921712926
12794,4.436460520950421
10147,6.388361234281458
25768,7.489762293877698
26730,8.539059227656066
14500,5.331849883082153
10439,7.961104232045521
14564,6.208000798758055
16383,4.605598529374589
12948,6.609603368523498
16405,5.6805467250940636
16384,4.450087753856634
27166,7.819220689433779
6798,6.939061764079578
11388,5.470527017951258
16954,6.301788225230226
2042,8.56631369346849
9404,8.030843600447902
14051,5.7438732780111685
2908,5.403994057291515
9200,8.058098066260328
8740,8.710602041887213
14411,8.059701270131647
29288,6.534252786571498
1661,7.7414653016748005
7319,6.295375409744949
11789,7.92823855268348
17307,4.7370612468227575
24754,5.377541193414748
24338,8.524630392814196
27317,6.652889873049114
4982,7.35669637255821
14771,7.344672343523317
28422,4.441270132564378
26900,7.708599622312759
20087,6.18234953681695
4985,5.648482647667681
15282,7.945072193332329
26495,7.790363019750034
21582,4.987161050748541
897,5.963512208381889
1685,8.258498550175219
16498,7.141867053801448
16984,6.802789435017452
11194,7.019221957645534
9521,8.611203401865428
1488,6.9182201137524295
22668,4.468524598376804
25029,4.6168209564738225
9634,8.375532432781515
22324,6.005997110971846
10243,7.537858410017272
21378,7.842467145567906
15737,7.965913843659479
25682,5.9811474509664
8355,5.832049490933721
6347,4.526239937744292
14000,7.858499184281097
11991,7.973929863016075
5428,4.849285517815096
17695,8.767515779319043
24222,6.468521427847414
5641,8.672926750911213
12706,7.525032779046719
5721,4.430047705465144
22235,8.11180539594952
12464,8.000382726892841
25709,4.531049549358249
18837,7.282948994477531
17815,6.780344580818985
3484,6.240866478120099
17087,7.440062973866805
15981,7.261305742214723
27219,6.836456716315154
17817,7.888158455900502
21190,7.6821467584359935
3231,6.115816576157206
2477,8.594369761216576
27720,8.190362385644157
24626,8.47653427667462
9428,7.029642782809109
15519,4.893373624276372
27759,4.740267654565396
7998,6.753090115006559
7256,8.087757337879733
645,6.738661280164687
2508,6.289764196195332
17732,8.622425828964662
10354,4.875738381691861
12739,6.065315654210654
3474,6.276938565224778
23598,5.545877599903257
27975,7.171526325420851
1228,7.577136904864591
3800,8.2568953463039
11623,7.133049432509193
10206,4.9502873617082015
3659,4.944676148158584
28295,8.577536120567725
18554,7.694972389406546
22256,5.129044593360284
16012,7.31982268351787
12418,4.605598529374589
2562,8.231244084362794
20242,5.63164900701883
27943,8.578337722503385
18073,4.986359448812881
12557,8.469319859253684
16339,5.26451532048675
6563,5.827239879319763
15294,5.63164900701883
22257,4.602392121631951
174,6.669723513697965
14494,6.633651426593284
20381,6.074133275502909
25075,5.836859102547678
17600,8.759499759962447
17347,6.609603368523498
23854,6.989562686026131
2228,4.7410692565010555
19996,8.757094954155468
2586,6.325034681364352
29775,7.87212641718731
26537,7.383950838370636
5743,6.1703255077820565
23432,4.45650056934191
9943,7.383950838370636
17116,6.377138807182224
10815,6.905394482781876
12519,6.0084019167788245
8787,7.15629588864332
10885,7.4055940906334445
14539,8.381945248266792
13535,8.382746850202452
21874,8.171123939188327
4872,5.065718040443178
22357,8.376334034717175
19937,6.263311332318565
19682,5.514615124412534
11199,5.237260854674325
8157,6.204794391015418
20147,5.693372356064616
1091,5.880947209008954
11256,8.613608207672407
12527,5.9611074025749105
27116,6.086157304537803
763,6.390766040088437
3411,4.605598529374589
18342,8.389159665687728
6272,5.490567066342747
7503,4.49257265644659
11942,7.83525272814697
27617,6.820424677601963
16202,6.168722303910737
7478,7.684551564242971
17698,6.965514627956344
2899,4.720227606173906
1617,7.533048798403314
22618,4.729846829401821
20237,6.087760508409122
21322,8.645672285098788
14478,8.321825103092324
27381,7.088961326047916
21267,8.78835742964619
10020,8.683347576074787
24663,6.506998320759074
8575,7.700583602956163
21507,5.879344005137636
8365,6.10860215873627
2959,7.646074671331313
26274,8.167917531445688
25181,6.427639729128776
28002,8.62643383864296
21694,6.471727835590053
26188,7.67092433133676
28018,5.407200465034152
9768,6.736256474357708
6290,7.763910155873269
23339,5.349485125666664
35,5.824835073512785
8846,6.8019878330817924
24192,8.556694470240577
10804,7.764711757808929
18888,4.816419838453054
22337,6.831647104701196
15200,7.952286610753266
3483,6.848480745350047
10657,4.571931248076887
21454,6.67773953305456
2993,5.1458782340091345
3704,6.579944096904094
5747,8.719419663179469
29769,6.271327351675161
551,6.187159148430908
22666,6.949482589243153
6175,4.863714352656968
3403,5.713412404456106
13518,5.496178279892364
16127,4.572732850012547
5035,4.491771054510931
24659,6.769923755655411
21164,8.305793064379134
20423,8.60719539218713
15210,6.2745337594178
6112,6.506998320759074
15231,4.939866536544627
1792,6.744272493714304
5648,6.572729679483158
10155,8.49737592700177
7913,8.556694470240577
1279,6.339463516206225
4520,5.340667504374409
24783,6.262509730382906
2849,5.966718616124528
12210,7.365513993850466
3470,5.695777161871595
5655,8.701784420594958
27913,5.699785171549893
28054,8.640061071549171
28421,7.1138109860533625
19833,4.737862848758417
24714,4.914215274603521
14574,6.041267596140867
23635,6.981546666669535
424,5.123433379810667
10005,5.289364980492197
14929,5.580346483136618
18241,6.575936087225795
12341,6.944672977629195
29407,8.733848498021342
3247,5.746278083818147
14148,5.783151772858488
10576,5.532250366997044
14972,7.960302630109862
18697,7.407197294504764
2944,5.767921336080956
20843,4.427642899658165
27700,6.601587349166902
7965,5.343873912117047
11288,5.216419204347176
7924,6.409202884608606
5713,7.3783396248210185
17977,7.478539866778464
8440,7.987557095922287
25047,8.241664909526369
1247,5.827239879319763
9116,7.813609475884162
12750,7.805593456527566
3848,5.4496853676241095
5788,5.30138900952709
342,8.237656899848071
17829,6.123030993578142
20465,5.750286093496445
7398,5.864113568360104
8320,5.932249732891167
9104,8.589560149602619
11924,8.381945248266792
12696,6.484553466560605
4236,7.6388602539103765
1079,7.551485642923485
17235,7.841665543632246
23030,8.416414131500154
2394,4.614416150666844
12619,4.5871616848544186
26834,5.70619798703517
25436,6.758701328556176
1677,6.599984145295583
5501,8.725832478664746
20890,4.8516903236220745
7894,7.511405546140507
8414,8.770722187061681
3581,4.8949768281476915
10582,4.835658284908884
10709,7.513810351947486
9839,8.692966799302702
26663,7.56030326421574
2648,8.026033988833946
23897,4.652091441642844
20570,8.595171363152236
15050,7.482547876456762
15336,5.87132798578104
27264,6.516617543986988
20659,7.961104232045521
3965,5.8801456070732945
1805,4.753894887471608
14700,4.45569896740625
22013,7.288560208027148
24002,8.076534910780499
21528,5.6589034728312555
21367,6.451687787198564
23069,7.359902780300849
19139,4.4725326080551016
3799,7.383149236434976
14971,6.757899726620517
6815,8.070923697230882
12377,6.558300844641286
3106,7.366315595786125
8086,5.72303162768402
26827,4.5615104229133125
14760,5.76070691866002
23731,7.497778313234294
28097,5.72383322961968
27924,5.146679835944794
10573,7.0288411808734494
24157,8.446875005055217
29612,4.821229450067012
19561,5.088964496577305
15002,7.784751806200417
1340,8.141464667568922
15063,6.64166744594988
7901,4.942271342351606
17960,7.787958213943056
9092,7.098580549275831
4144,8.710602041887213
21437,6.771526959526729
25688,5.661308278638234
12849,5.262912116615431
14001,7.17473273316349
17673,4.854095129429053
26729,7.628439428746803
8858,6.739462882100346
9723,4.756299693278587
27792,5.08175007915637
1973,7.96431063978816
7250,7.354291566751232
18929,8.65769631413368
10310,5.367120368251174
5199,7.680543554564674
22965,8.126234230791392
19588,5.973933033545464
6690,7.626836224875483
9133,5.67012589993049
13539,8.115011803692157
10719,7.225233655110042
18973,8.05569326045335
23424,4.86050794491433
4081,7.94587379526799
26446,5.230848039189048
14332,4.62163056808778
25917,4.650488237771524
10960,6.061307644532356
8926,7.945072193332329
1922,6.236056866506141
3209,6.49497429172418
25890,6.859703172449281
29431,6.3795436129892025
8592,6.780344580818985
13119,8.499780732808748
3746,4.876539983627521
17355,6.608801766587838
13619,5.7967790057647
13763,7.099382151211491
14658,6.9871578802191525
500,6.838059920186473
5200,7.35749797449387
8286,5.630045803147511
28413,4.769926926184799
10526,5.544274396031938
23797,7.848879961053182
19818,6.380345214924862
13641,8.484550296031216
7,8.511804761843642
22370,7.314211469968253
97,6.980745064733876
22368,7.0112059382889385
11496,4.405999647395357
14637,8.667315537361597
21791,7.68695637004995
3586,5.033653963016796
2112,5.869724781909721
16000,5.843271918032954
26795,5.341469106310068
3695,6.195175167787503
28117,6.958300210535407
21814,4.8516903236220745
18621,6.84286953180043
22200,5.788762986408104
23261,6.500585505273797
11457,6.5037919130164354
9531,8.34587316116211
20222,8.252887336625601
14650,5.1041949333548375
27749,5.361509154701557
27654,4.826840663616628
17067,5.016820322367945
8363,6.60479375690954
10024,6.301788225230226
3379,7.290163411898467
26349,5.9017888593361025
21033,6.6023889511025615
8275,5.57714007539398
11538,5.862510364488784
13317,5.6589034728312555
20388,5.320627455982919
22047,7.9979779210858615
12782,6.5214271556009455
18904,6.265716138125544
16712,8.596774567023555
23590,5.30138900952709
14726,6.983951472476514
20959,5.11782216626105
1669,7.830443116533012
24759,7.829641514597353
4337,7.112207782182043
15544,6.042870800012186
24410,8.801183060616744
10991,7.7887598158787155
12164,6.688160358218134
4411,4.64006741260795
2859,7.9939699114075635
10578,5.809604636735253
25786,4.829245469423607
463,5.6156169683056385
6225,5.226038427575091
9575,7.765513359744588
14984,5.687761142515
18398,4.93425532299501
5763,6.719422833708857
18606,6.930244142787323
10773,6.054093227111419
8526,7.830443116533012
21372,7.547477633245187
24541,5.910606480628358
25628,4.495779064189229
29903,5.821628665770147
8687,5.728642841233637
4283,7.483349478392421
22836,8.230442482427135
16478,5.8208270638344874
17589,6.850083949221366
7733,8.757094954155468
17598,8.14467107531156
26014,8.13024224046969
20496,7.346275547394637
7404,6.91661690988111
11888,6.944672977629195
20101,7.636455448103399
17547,8.163107919831731
2347,8.680141168332149
22578,5.529845561190066
27870,7.116215791860341
21041,6.492569485917201
12644,8.006795542378116
21286,6.927037735044685
16690,5.110607748840113
27350,4.610408140988547
14559,4.611209742924206
5437,6.514212738180009
25615,5.932249732891167
16089,7.909801708163309
28781,5.340667504374409
10534,6.191968760044865
15545,4.5061998893528035
8778,6.7049939988669855
18098,5.083353283027689
6426,6.951085793114471
20236,5.408002066969812
16783,5.746278083818147
25355,5.362310756637217
2975,7.994771513343223
879,8.102186172721606
4757,8.252085734689942
13978,6.3458763316915014
5557,5.708602792842148
1289,4.529446345486931
23709,5.900185655464783
5872,6.796376619532175
28746,6.967919433763322
6715,8.595972965087896
13212,7.747076515224418
9316,7.820022291369439
23965,5.990766674194314
15416,7.052087637007576
346,6.458100602683841
10613,7.147478267351064
29486,7.7414653016748005
23504,4.442071734500038
13708,8.740261313506617
16172,5.991568276129974
26860,5.008002701075689
9949,6.684152348539836
11975,5.213212796604538
10290,4.758704499085566
15412,7.454491808708678
2321,6.323431477493033
16996,5.232451243060368
12770,8.006795542378116
4458,5.8937728399795075
21828,6.5887617181963485
27348,6.01802114000674
25113,4.978343429456286
27684,7.793569427492672
10399,7.751886126838375
29430,4.910207264925223
23372,4.445278142242676
574,4.562312024848972
24938,5.81521585028487
7175,6.261708128447247
19058,4.499787073867527
17715,4.698584353911098
18656,8.321023501156667
16309,8.11180539594952
15403,5.302992213398409
21081,7.085754918305279
27103,7.105794966696767
11136,8.776333400611296
2603,5.511408716669896
4179,5.958702596767932
19678,5.432851726975258
24010,6.4444733697776275
19162,5.955496189025293
22995,7.254892926729446
15982,7.718218845540674
24628,7.923428941069522
18876,6.194373565851844
9540,5.186759932727773
2820,5.841668714161635
28497,4.633654597122674
7726,8.05328845464637
24507,7.017618753774215
29509,5.199585563698325
1451,8.532646412170791
12340,7.48655588613506
20269,5.344675514052707
398,8.262506559853517
4868,7.161105500257277
4745,6.186357546495248
2241,4.626440179701738
8675,7.533850400338974
9888,8.680141168332149
9243,5.541067988289299
16144,6.844472735671749
29112,4.793173382318927
7443,7.546676031309527
6907,7.7077980203770995
6523,6.614412980137455
29405,8.438057383762962
16613,8.630441848321258
14993,4.6168209564738225
24361,7.925032144940841
19794,8.690561993495724
12586,6.032449974848612
21606,6.447679777520266
22797,6.963109822149365
19287,7.7294412726399075
8352,7.650082681009611
93,6.535855990442817
13039,5.981949052902059
11873,6.78916220211124
17386,7.680543554564674
11734,8.69617320704534
24315,6.559904048512605
23678,6.6063969607808595
16967,7.958699426238542
2731,8.78755582771053
11223,8.248077725011644
1484,6.116618178092866
24134,7.048881229264937
27254,5.470527017951258
26552,7.773529379101183
5983,7.166716713806894
13102,7.751886126838375
21111,7.043270015715321
22744,5.203593573376623
9294,4.680949111326588
6910,5.180347117242496
27273,8.569520101211129
7043,8.701784420594958
6629,4.470929404183782
27597,8.708998838015894
18368,5.819223859963168
20490,4.644877024221907
29690,6.139063032291334
11307,6.560705650448265
24179,5.573933667651342
7365,8.250482530818623
28702,4.602392121631951
26690,6.705795600802645
15957,7.11781899573166
18110,5.015217118496626
24014,8.73705490576398
352,7.492968701620336
8300,5.018423526239264
3877,8.481343888288578
11154,7.263710548021701
10301,5.593172114107171
21714,4.7274420235948424
14444,8.106194182399904
16766,6.900584871167919
26931,5.450486969559769
21348,4.394777220296124
743,7.523429575175399
11353,6.010005120650144
3065,7.353489964815573
27495,4.850087119750755
23735,6.786757396304261
14511,6.621627397558391
8652,6.8116070563097075
27923,5.776738957373211
25881,8.381945248266792
15548,4.8180230423243735
29697,7.2853538002845095
25270,7.879340834608246
18552,6.642469047885539
5211,5.315817844368962
15913,7.231646470595319
17463,7.188359966069703
1088,7.446475789352082
7133,8.14627427918288
9996,7.095374141533194
27047,8.199981608872072
29018,4.791570178447608
18838,8.388358063752069
18198,6.986356278283493
15644,4.670528286163013
4580,8.359500394068323
11379,6.326637885235671
1054,7.428840546767571
12218,8.292967433408581
18918,7.526635982918037
20778,5.6156169683056385
14098,7.547477633245187
21850,8.799579856745424
19437,5.861708762553125
4581,8.050883648839392
19595,4.942271342351606
18108,4.954295371386499
23967,4.700989159718077
24871,6.765915745977113
11995,6.251287303283673
25338,4.45650056934191
6215,8.29617384115122
28062,6.948680987307492
10674,7.461706226129614
19961,6.470926233654393
4207,5.439264542460535
21344,8.280943404373687
13433,5.542671192160618
10868,4.434857317079102
26692,6.541467203992434
21742,7.28375059641319
3548,8.414009325693176
25699,6.84286953180043
1119,5.297380999848793
4707,6.061307644532356
25163,7.382347634499316
16672,6.938260162143918
627,4.700989159718077
2885,7.361505984172169
18416,6.3931708458954155
25241,4.785157362962331
27176,8.131043842405347
12029,8.046074037225434
29574,5.481749445050491
10329,7.114612587989022
9203,5.651689055410319
1537,4.922231293960117
4703,7.081746908626981
20530,6.001187499357888
26118,7.282147392541871
29358,6.4484813794559255
22596,6.10780055680061
448,8.334650734062878
22035,6.545475213670732
9933,4.871730372013564
20521,5.441669348267514
27304,5.787961384472445
25632,6.408401282672947
4141,4.853293527493394
20433,6.844472735671749
